gene_name	qssm	qupm	rel_fc_126	rel_fc_127L	rel_fc_127H	rel_fc_128L	rel_fc_128H	rel_fc_129L	rel_fc_129H	rel_fc_130L	rel_fc_130H	rel_fc_131L
PSMA2	16	7	0.899175	1.19675	1.23566	1.13523	0.94967	1.32056	1.04674	0.939354	1.50724	1
PSMA3	37	15	0.709284	0.844965	0.829371	1.05288	0.87655	1.04874	1.04176	1.29238	1.15274	1
PSMA4	31	10	0.854828	1.06454	1.05635	1.15722	0.91862	1.15717	1.02818	1.11967	1.05594	1
SMUG1	3	2	0.00943672	0.0628673	0.0724269	0.122971	0.289639	0.657621	0.730494	0.919893	1.04284	1
PEX19	4	3	0.131089	0.345289	0.398377	0.509509	0.921303	0.93495	0.965457	0.993697	0.941829	1
SF3B5	1	1	0.0219289	0.054751	0.229269	0.282512	0.681913	1.0583	0.795202	0.908057	0.835356	1
RAB3GAP2	25	14	0.0158656	0.02978	0.0491248	0.0557652	0.0893931	0.119092	0.38067	0.924399	0.971454	1
SETX	2	2	0.0111854	0.0364614	0.039166	0.0696122	0.155497	0.156468	0.203063	0.479921	0.848553	1
HEXB	9	5	0.0397838	0.121445	0.510896	0.752162	0.915789	1.06504	1.05157	0.846562	0.900087	1
RPS20	2	1	0.220039	0.506317	0.563603	1.31406	1.3474	2.1104	1.98234	1.47557	1.27813	1
CDKN2AIP	7	6	0.0249989	0.0425668	0.0834626	0.10232	0.251157	0.535431	0.68622	0.820703	0.920382	1
VPS18	7	6	0.0115349	0.028859	0.08518	0.10954	0.134947	0.222529	0.564936	0.820756	1.03339	1
RCC2	43	17	0.00560503	0.017679	0.0407132	0.0461579	0.299463	0.669822	0.967829	1.00818	0.905701	1
EPS15	11	9	0.010224	0.0361086	0.0565417	0.0664221	0.123265	0.375478	0.743385	1.01945	1.02515	1
BAP1	1	1	0.0366788	0.0264514	0.155559	0.134139	0.095374	0.154828	0.425703	0.738854	1.04439	1
NCAPD3	6	5	0.0183748	0.0583602	0.0736073	0.0950966	0.141007	0.183745	0.552825	0.861778	0.888845	1
CCNB1	8	6	0.0148898	0.0478163	0.245968	0.389265	0.614617	0.798612	0.948902	0.940781	0.893135	1
METTL18	1	1	0	0.00883483	0.0243022	0.195807	0.32538	0.405652	0.598782	0.791112	0.876134	1
PHF10	2	2	0.0634894	0.0444514	0.166267	0.234492	0.561376	0.731398	0.789885	0.75315	0.819867	1
CHCHD1	1	1	0.0825377	0.163234	0.233278	0.278244	0.393606	0.590274	0.7003	0.699163	0.829512	1
PPWD1	13	10	0.00858263	0.0122264	0.0222603	0.0451408	0.127364	0.355506	0.761051	0.858194	0.924634	1
CCND3	1	1	0.0175754	0.0757167	0.145541	0.225182	0.341869	0.638494	0.876059	0.85624	0.99053	1
MCCC1	9	7	0.0156821	0.0370858	0.0660687	0.107196	0.160565	1.04841	1.44265	1.22473	1.35132	1
HBG1	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HBG2	12	1	0.171735	0.435494	0.540503	0.585819	0.711283	0.86132	0.91983	0.902417	0.98668	1
MEF2D	2	2	0.0908462	0.193969	0.307879	0.524125	0.798046	0.869935	0.958459	1.01193	0.936211	1
COX5B	1	1	0.71976	0.828808	0.57178	0.716387	0.817374	1.09767	0.942351	0.992612	1.07271	1
CUEDC2	1	1	0.091046	0.133622	0.201624	0.282455	0.55555	0.705947	0.853044	0.862781	0.86553	1
SRA1	6	4	0.0233086	0.0399174	0.0828511	0.205545	0.571425	0.840666	1.01378	1.02929	1.04662	1
LRCH3	3	3	0.00167783	0.0196212	0.0398318	0.0335945	0.0524288	0.0728993	0.0732794	0.667981	1.03352	1
TPM1	3	2	0.366587	0.774552	0.454133	0.532714	0.871496	0.867814	0.820222	1.08747	1.17404	1
PDPR	7	4	0.0229014	0.0431454	0.126317	0.487658	1.19536	1.37075	1.15267	0.827963	0.957434	1
GALM	5	3	0.00247313	0.0230073	0.0434287	0.0517295	0.262782	0.509095	0.813738	0.86785	0.951852	1
OGDHL	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TTC27	15	8	0.00855469	0.0152557	0.027315	0.0323296	0.0499507	0.0881556	0.242735	0.739077	0.942652	1
PRSS3	1	1	0.566406	0.425603	0.586428	0.579582	0.713421	1.15864	1.20179	0.858125	1.12664	1
SNF8	10	5	0.00705243	0.0434709	0.0921138	0.0888534	0.416877	0.740149	0.924831	0.905033	0.93122	1
REL	5	4	0.00863249	0.0159262	0.0231849	0.0369416	0.059954	0.188294	0.586791	0.803388	0.915473	1
RAE1	3	2	0.00949729	0.0116772	0.0507686	0.051865	0.0861993	0.200552	0.436945	0.550445	0.788541	1
CAPN2	23	9	0.0145725	0.0278141	0.0688589	0.265672	0.697604	0.916404	0.960019	0.915421	0.91961	1
EFTUD2	44	18	0.0532548	0.196217	1.32087	1.76811	1.74933	1.23871	0.907673	0.972344	0.96993	1
POU2F2|POU2F3|POU2F1	1	1	0	0.0259699	0.0854064	0.104614	0.169704	0.246893	0.563683	0.860727	0.916337	1
TNIP1	2	2	0.0286535	0.0981192	0.172731	0.159494	0.250016	0.39077	0.51312	0.726118	0.846433	1
EXOSC7	9	5	0.145828	1.12458	2.73005	2.95495	3.21862	3.19642	2.35109	1.41948	0.93097	1
PES1	3	2	0.00774238	0.0118065	0.0150616	0.00881446	0.0223449	0.0532826	0.149747	0.68197	0.890146	1
NCAPD2	29	16	0.0137594	0.0286038	0.0597914	0.0595676	0.0829381	0.101274	0.701451	1.01611	1.00708	1
SART3	16	11	0.0122828	0.0238252	0.0621659	0.0505174	0.0768784	0.580977	0.713699	0.908483	0.946852	1
KIAA1524	22	14	0.00492072	0.0173264	0.037166	0.0419215	0.0571983	0.0884463	0.119056	0.608586	0.933744	1
SH3GL1	23	11	0.00642148	0.0183479	0.0298385	0.0370287	0.0545969	0.0863	0.501174	0.853472	0.8882	1
SH3GL3	2	2	0.00841137	0.0282394	0.039762	0.0513791	0.0589232	0.0789282	0.167334	0.8187	0.979621	1
CTNNA3	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRMT13	3	2	0.0668889	0.117294	0.119993	0.181934	0.280879	0.606443	0.775615	0.875127	0.913473	1
LRRC40	24	13	0.0231428	0.0570839	0.0890968	0.087226	0.103198	0.146792	0.592232	0.858106	0.893395	1
GLUD2	2	2	0.040257	0	0.0594162	0.189119	0.88819	1.18956	1.14596	1.11135	1.70249	1
CNOT10	4	3	0.0305713	0.0333899	0.0822269	0.0920122	0.211422	0.529944	0.777017	0.985616	0.960552	1
INPP1	2	2	0	0.00462343	0.125486	0.459825	0.878378	1.1247	1.14041	1.01934	1.09054	1
ANKHD1	1	1	0	0	0	0.0330375	0.0305275	0.121441	0.151109	0.403473	0.807484	1
SUGP1	1	1	0.0181034	0.113403	0.167211	0.092278	0.33703	0.454434	0.568218	0.523696	0.904577	1
DENND1B	1	1	0	0	0	0.0693014	0.328361	0.861023	0.865495	0.808246	1.13889	1
BRMS1	1	1	0	0	0	0.3397	0.361339	0.740953	0.822241	0.869824	0.962403	1
UBE2V1	10	4	0.0138421	0.0558678	0.105782	0.432669	0.704335	0.841099	0.888763	0.862702	0.946536	1
SKP1	6	4	0.0680293	0.20765	0.383324	0.566686	0.907908	0.888883	0.988238	0.938149	0.929488	1
TRAF4	2	2	0.0531715	0.00387198	0.0519006	0.104129	0.174585	0.325093	0.478785	0.719843	0.830397	1
ARL8A	4	3	0.108679	0.216007	0.315164	0.430804	0.70091	0.863578	0.805098	0.875035	0.894713	1
PTPRA	1	1	0	0.106103	0.154053	0.150758	0.380362	0.701139	0.870343	1.02591	1.15116	1
TLK2	4	4	0.0053978	0.0335675	0.0371481	0.0615106	0.32079	0.602964	0.836042	0.900283	1.00162	1
PSMC2	21	11	0.0129162	0.0364257	0.0809145	0.435078	0.649908	1.04069	0.983562	1.07341	1.03841	1
UBE2F|NA	1	1	0.0238727	0.0521335	0.0717433	0.237213	0.753664	0.741104	0.787531	0.93075	1.09675	1
FBXO5	3	3	0.0332431	0.0398018	0.145283	0.243439	0.36838	0.514646	0.722828	0.851747	0.939554	1
DPP9	8	5	0.00455053	0.0181356	0.0262624	0.0341601	0.0859448	0.4898	0.896498	0.980893	0.953885	1
SMC6	8	7	0.0245219	0.0340959	0.0829612	0.0618339	0.0868856	0.609402	0.784017	1.01474	0.94842	1
APPL2	2	1	0	0.000380132	0.0326113	0.0387316	0.0482373	0.122458	0.159755	0.539013	0.887383	1
PCMT1	17	8	0.012923	0.0344039	0.0515213	0.0819002	0.646371	0.917136	1.00986	0.929602	0.934624	1
MRPS22	1	1	0.0316196	0.0116686	0.0632639	0.125563	0.220821	0.551566	0.540944	0.748518	1.15263	1
FAM160B1	2	2	0.0438989	0.0671581	0.122054	0.153067	0.327582	0.545945	0.713239	0.780056	0.806443	1
EHBP1	5	5	0	0.00151052	0.0167941	0.0192974	0.0274365	0.035533	0.154807	0.695966	0.925496	1
FBN3|ACYP1	4	2	0.0173035	0.0535562	0.1021	0.195012	0.582362	0.861135	0.923564	0.846022	0.941573	1
BCL2L13	1	1	0	0.0331946	0.0194665	0.0848956	0.639359	1.12194	1.12374	0.811522	0.74212	1
ANAPC5	4	3	0.00235943	0.0365711	0.0534642	0.103769	0.324062	0.728124	0.866585	0.966298	1.02904	1
ANAPC7	4	4	0.00362307	0.0149229	0.122031	0.165828	0.35796	0.668006	0.892528	0.86297	0.85574	1
CDC23	1	1	0.0121057	0.0805037	0.0952714	0.112269	0.413073	1.08329	0.88262	0.81301	0.908236	1
KIN	3	3	0.00602856	0.0279541	0.0587385	0.0662175	0.119137	0.173532	0.322261	0.679464	0.807174	1
DSTYK	1	1	0	0.0100988	0.0197206	0	0	0.0579579	0.349298	0.808634	1.07622	1
ATP5D	2	1	0.90969	0.968861	0.500034	0.449848	0.582844	0.874032	1.19516	0.957233	1.10399	1
PRDX3	12	4	0.0171895	0.0505592	1.09128	1.62126	1.82936	1.78131	1.36647	0.904888	1.1414	1
PRDX6	43	9	0.0137084	0.0261061	0.0742598	0.461605	0.916604	0.951081	1.02078	0.988564	1.00412	1
BLVRB	26	10	0.0296152	0.0569907	0.0719221	0.0859517	0.137684	0.45451	0.845612	0.806163	0.922767	1
C21orf33	15	6	0.525053	0.691258	0.763243	0.989695	1.11439	0.997517	1.10094	1.02085	1.19594	1
PRDX5	27	6	0.038435	0.194789	0.688246	0.841972	1.08296	1.06112	0.988984	0.924495	0.956919	1
SYNRG	8	7	0.0339151	0.0867589	0.1053	0.124751	0.171297	0.433857	0.60613	0.766367	0.888398	1
NAP1L1	8	1	0.0149291	0.0599404	0.113861	0.195294	0.482273	0.764705	0.904839	0.94692	0.997662	1
ZMYM3	3	3	0.207189	0.315837	0.414015	0.482162	0.605357	0.649361	0.606321	0.831574	0.95708	1
DCTN1	8	5	0.000465443	0.0149588	0.0172176	0.025888	0.0607293	0.0900167	0.206098	0.655923	0.83044	1
DYNC1H1	90	57	0.0271689	0.0506546	0.0685163	0.0817523	0.151607	0.98853	1.07586	1.2127	1.08112	1
ATP5E|ATP5EP2	1	1	0.743616	0.818025	0.410975	0.455385	0.489279	0.871473	0.941374	1.22124	1.31414	1
PLCG1	9	7	0.00997217	0.0842497	0.0807355	0.121087	0.109896	0.0802122	0.44299	0.950794	0.992378	1
FBXW9	1	1	0.0193895	0.0806742	0.122334	0.26155	0.502942	0.727707	0.818251	0.986449	0.92431	1
HEXIM1	4	2	0.434307	0.574831	0.696436	0.911498	1.02624	0.999512	1.02421	1.16813	1.02787	1
RPL27	1	1	0.307846	0.839401	0.812221	1.62242	0.715471	0.721871	0.698289	1.11462	1.03251	1
TRIP13	10	5	0.00586474	0.0191465	0.0387146	0.0615857	0.117815	0.254348	0.639404	0.7983	0.893913	1
TRIP11	2	2	0.01607	0.018994	0.0340886	0.0393468	0.0853513	0.161113	0.237896	0.454406	0.901432	1
EFTUD1	10	7	0.0280926	0.0499001	0.0559286	0.0519648	0.0918903	0.292352	0.768431	0.993896	1.1679	1
SEC24B	5	4	0.0408879	0.0882269	0.0992693	0.126415	0.177836	0.205824	0.404692	0.867484	0.924538	1
SEC24A	7	6	0	0.0291643	0.0579209	0.0852954	0.138841	0.374846	0.697808	0.873756	0.921106	1
KLHL26	1	1	0	0	0.174133	0.154275	0.403074	0.655354	0.618249	0.709698	0.835545	1
TSSC1	6	5	0.0205342	0.0258437	0.113121	0.293751	0.741229	0.693927	0.834798	0.896383	0.964008	1
PRPF4B	1	1	0	0.0547509	0.0359726	0.0601569	0.574759	1.60848	1.08151	1.18278	0.963455	1
PIN1	7	3	0.0549879	0.0760913	0.0832697	0.128225	0.267436	0.525033	0.866577	0.999627	1.0169	1
ATG3	8	4	0.00488731	0.0584263	0.160538	0.305492	0.689988	0.929213	1.02964	0.926231	0.9369	1
NDUFAF7	1	1	0.0123811	0.0300377	0.0412617	0.0696755	0.127715	0.184533	0.63034	0.837522	1.19804	1
PSME4	9	6	0.00653636	0.0150511	0.0342866	0.0623359	0.139606	0.852047	1.00145	1.3097	1.33523	1
ARID4A	1	1	0	0.0057312	0.0258055	0.0733881	0.0858723	0.150241	0.239493	0.832837	0.983284	1
PML	4	4	0.0210308	0.0594568	0.0509519	0.127848	0.275596	0.402923	0.674007	0.884859	0.948736	1
EP300	1	1	0	0	0.183887	0	0.14108	0.767282	0.615157	1.00309	0.924944	1
LGR4	1	1	0.0532262	0.403378	0.273238	0.0863992	0.088502	0.508746	0.341465	0.509395	0.515894	1
TIAL1	2	1	0	0.018853	0.0376884	0.0604702	0.189973	0.576179	0.787126	0.838026	0.859015	1
SPTBN1	17	15	0.00907336	0.0269972	0.052391	0.0814419	0.218926	0.374132	0.473115	1.05878	1.11545	1
U2AF1	1	1	0.0114902	0	0.0325824	0.0255466	0.0508877	0.152463	0.452977	0.487648	0.568245	1
PARN	14	9	0.00990408	0.0277341	0.0458579	0.057056	0.159779	0.625809	1.40264	1.39342	1.07802	1
MTSS1L	3	2	0.0422792	0.0315473	0.10475	0.164321	0.481488	0.721033	0.897264	0.922606	1.00837	1
POTEJ	1	1	0	0.17726	0.148556	0.446802	1.0874	1.01312	0.550122	0.615298	0.897119	1
NA|ARPC4	9	6	0.00913542	0.106301	0.401115	0.540747	0.777889	0.847497	1.08776	1.25118	1.11167	1
MAP3K7|DKFZp586F0420	6	5	0.017322	0.0205924	0.105572	0.0923617	0.0914679	0.228652	0.569043	0.788897	0.898726	1
CD63|SS18	1	1	0.215322	0.231862	0.168258	0.180128	0.239328	0.269399	0.413898	0.697375	1.23069	1
SPC24	5	3	0.0150087	0.032694	0.104904	0.0639995	0.101476	0.326746	0.690922	0.822448	0.948355	1
HGH1	10	6	0.00426274	0.0254587	0.0511356	0.0336686	0.118889	0.151834	0.278825	0.693428	0.917145	1
FUCA2	1	1	0	0.28372	0.546547	0.864891	1.13695	0.999803	1.06485	1.04886	0.859283	1
ACAD9	5	4	0.0224011	0.0582238	0.0897575	0.117391	0.211653	0.84672	1.08063	0.793229	1.07984	1
RHOC	3	3	0.0205142	0.0317933	0.0735973	0.114443	0.479127	0.648286	0.844372	0.94001	0.892616	1
PCCB	12	7	0.0194839	0.0914218	0.216773	0.526899	0.95946	0.955882	0.864784	0.847059	1.06992	1
ALDH1A1	19	7	0.169898	0.452708	0.50973	0.652206	0.878479	0.969467	0.988914	0.979302	0.99998	1
TCEB1	1	1	0	0	0.0482023	0.0897463	0.417443	0.638687	0.82862	0.648956	1.06019	1
###RWDD1###|RWDD1	1	1	0.0374456	0.0286395	0.150955	0.177627	0.661483	0.96689	0.846572	0.703467	0.793218	1
ANXA2	2	1	0	0	0.0418315	0.0755533	0.491816	0.882642	0.931748	0.901515	1.04498	1
IFI35	7	4	0.00567721	0.033065	0.343519	0.622425	0.813183	0.879008	0.928844	0.990976	0.958143	1
SLIRP	6	1	0.0274037	0.0478892	0.053228	0.061227	0.0932266	0.159707	0.214226	0.879845	1.19213	1
EGLN1	3	3	0.0459609	0.0848672	0.103264	0.134372	0.230172	0.306243	0.662787	0.876193	1.01095	1
NIF3L1	11	5	0.418733	0.679362	0.804659	0.822508	0.849284	0.974486	1.00437	0.936029	1.05704	1
MED14	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NARF	9	6	0.00108054	0.00857644	0.0128221	0.0403743	0.140919	0.432159	0.805504	0.91229	1.0075	1
NA	1	1	0	0.0780597	0.0563331	0.157166	0.242407	0.371934	0.804587	0.689182	0.871867	1
SMC3	34	26	0.0225827	0.0422722	0.0663849	0.15899	0.533032	0.944529	1.07979	1.14788	1.00109	1
SZRD1	4	3	0.230589	0.256794	0.410872	0.526745	0.555813	0.65368	0.684248	0.82923	0.79317	1
C1orf50	4	3	0	0.0855296	0.472482	0.596359	0.792277	0.97111	1.10836	1.03455	0.989218	1
ILF3	9	7	0.00510157	0.0262625	0.487179	0.963963	1.38747	1.59082	1.68209	1.26536	1.2019	1
ILF2	7	5	0.0564654	0.101191	0.42056	0.898428	1.14784	1.34791	1.29886	0.971692	0.961526	1
AIMP1	7	5	0.0155291	0.0275957	0.0455167	0.0546301	0.0743802	0.118551	0.412497	0.955239	1.08697	1
BAX	4	2	0.138195	0.371485	0.530662	0.635126	0.797208	0.819114	0.876676	0.975868	0.976354	1
SSB	37	17	0.00572055	0.0146872	0.0272575	0.0440622	0.22466	0.436565	0.692984	0.857931	0.929268	1
TRIAP1	1	1	0.0337321	0.216829	0.365578	0.292869	0.800681	0.605105	0.920557	0.771453	1.18875	1
GTSF1	3	2	0.126669	0.33941	0.378958	0.464858	0.732511	0.846996	0.771583	0.742491	1.24537	1
ITGA5	1	1	0.0327215	0.0752718	0.127632	0.29087	0.344652	0.693367	0.609679	1.04151	0.827252	1
GK2	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TMSB4X	1	1	0.185918	0.304323	0.343505	0.411	0.590423	0.965513	0.900705	0.755401	0.838963	1
SAR1A	3	2	0.0229885	0.0854399	0.0717658	0.0984004	0.314169	0.618591	0.708927	0.913228	0.936753	1
DDX21	2	2	0.0494205	0.0733414	0.0979179	0.0444642	0.164373	0.220384	0.727246	1.04843	1.09519	1
POLE4	2	1	0.0213054	0.0948758	0.15477	0.165375	0.29522	0.572298	0.874737	1.04447	1.00843	1
MCM2	45	17	0.0120736	0.030948	0.05869	0.0821699	0.221699	1.00815	1.09089	1.16781	1.042	1
NA|ATP6V1G1|ATP6V1G2	2	1	0	0.0707956	0.254148	0.161036	0.523602	0.865003	0.906011	0.756779	0.994988	1
ASMTL	12	9	0.0356745	0.0373833	0.0360424	0.0441311	0.0996496	0.232047	0.638776	0.976044	1.02228	1
SEC23A	10	6	0.0262285	0.0526012	0.0776682	0.0894622	0.151525	0.32662	0.777542	0.933322	0.978545	1
SEC23B	17	6	0.0132784	0.0672043	0.148216	0.225042	0.41021	0.614793	0.928398	0.943666	0.995739	1
PPP1R7	11	6	0.00750239	0.0190932	0.0669145	0.203107	0.502155	0.780286	0.953401	0.834905	0.861181	1
RBPJ	7	5	0.0343635	0.071507	0.307641	0.543985	0.822045	0.960064	1.11285	0.97223	1.02338	1
HIBCH	8	5	0.00892958	0.0239652	0.0264856	0.0239703	0.130601	0.473802	1.04133	1.11847	1.2464	1
NOP16	1	1	0.201698	0.163424	0	0.212574	0.351719	0.765114	0.750479	1.22223	0.997329	1
UXT	3	2	0.0436236	0.106081	0.226944	0.47483	0.765729	0.745071	0.868745	0.867761	0.772292	1
ELP4	11	8	0.318166	0.540397	0.563766	0.642948	0.80929	0.988261	0.925588	0.911594	0.873152	1
G3BP2	1	1	0	0.018691	0.0101974	0.0269436	0.0715642	0.197927	0.343082	0.875566	0.90326	1
NUP107	3	3	0.0122751	0.0458078	0.0559555	0.0717572	0.12715	0.423937	0.700614	0.733769	0.83913	1
SLC29A1	1	1	0.11267	0.162883	0.116011	0.332329	0.380365	1.21331	0.612508	1.02409	1.28045	1
YRDC	4	3	0.0271163	0.0683863	0.15608	0.164163	0.408157	0.608653	0.710916	0.764665	0.859511	1
AMPD2	20	13	0.0184771	0.0656279	0.415706	0.734948	1.06962	1.24583	1.11651	1.04461	0.988622	1
AMPD3	3	3	0.0158855	0.058038	0.0618976	0.158063	0.719241	0.749226	1.20515	1.45202	2.28404	1
TES	31	19	0.003312	0.0137092	0.0300683	0.0534805	0.437665	0.76608	1.00539	1.08062	1.08833	1
STMN1	52	19	0.343102	0.659925	0.615424	0.76724	0.935499	1.03775	1.03423	1.02278	1.04851	1
VPS13C	13	11	0.00917695	0.0176342	0.0716754	0.0946446	0.363942	0.713556	0.845946	0.98149	0.924726	1
EIF2S2	10	7	0.0196687	0.0412171	0.0570159	0.15633	0.520643	0.770356	1.14943	1.18915	0.994464	1
SRGAP2	5	4	0.0153898	0.015309	0.0430962	0.0521312	0.158306	0.316621	0.414128	0.626218	0.949181	1
ATP5A1	25	12	0.839506	2.51636	1.31885	1.08527	0.987971	0.984663	1.13617	0.879252	0.967162	1
GSTO1	25	11	0.0470808	0.175152	0.310806	0.486818	0.823243	0.970548	1.03939	0.981111	0.978155	1
TRAPPC3	8	3	0.0153184	0.0472883	0.139611	0.409025	0.720517	0.767772	0.944368	1.00568	1.11158	1
TIMM44	23	10	0.00324526	0.0226618	0.0445513	0.0455551	0.117751	0.458225	0.851021	0.889751	1.09125	1
NPC2	6	3	0.484689	0.77422	0.740986	0.824575	0.897402	1.00639	1.00804	0.763591	0.999727	1
TRMT1L	2	2	0.0047929	0.00973993	0.0523703	0.0800543	0.180318	0.479131	0.793045	0.983747	1.10105	1
GDAP2	2	2	0.0154114	0.0446838	0.0851375	0.107483	0.124986	0.158742	0.307876	0.706789	0.889565	1
FAM89A	1	1	0	0.127158	0.302383	0	0.0297451	0.391497	0.987236	1.013	3.55771	1
GLRX3	25	9	0.0150531	0.0343225	0.0473111	0.0598267	0.134722	0.441055	0.911479	0.902312	0.959366	1
TBC1D14	2	2	0	0.0258288	0.0909413	0.0867897	0.109332	0.280622	0.448555	0.546188	4.50222	1
PNP	34	10	0.42247	0.648448	0.588094	0.701313	0.783668	0.850357	0.93523	0.898684	0.988257	1
HPRT1	16	6	0.625689	0.784093	0.797114	0.826835	0.934267	0.95111	0.997452	0.933903	0.986599	1
PMPCA	16	9	0.0266509	0.0582133	0.0992474	0.117042	0.312353	0.914055	1.08802	1.00476	1.11576	1
COPS8	3	2	0.0762709	0.452164	0.190209	0.358093	0.925255	1.0968	1.02824	1.09272	0.954029	1
HMBS	33	10	0.421684	0.589059	0.585752	0.554611	0.656427	0.750511	0.806556	0.809229	0.895463	1
ZC3H7B	2	2	0.036834	0.0950682	0.131393	0.13848	0.13043	0.165527	0.222172	0.675906	0.905397	1
ANPEP	1	1	0.103828	0.251053	0.221988	0.377075	0.409282	0.621741	0.878193	1.02488	0.953262	1
STYX	2	2	0	0.0194654	0.0287506	0.044807	0.0432849	0.486961	0.905867	0.927186	0.90477	1
TRIM38	1	1	0.0154335	0.0110105	0.0046013	0.0347431	0.0572781	0.0513408	0.13756	0.673027	0.884869	1
NUDT9	3	2	0.0352452	0.0362067	0.0789986	0.0812201	0.215984	0.582041	0.915377	0.915512	1.01768	1
RPL10A	1	1	0.243033	0.287512	0.456565	2.0844	0.598816	0.886006	0.839567	0.900822	1.15363	1
PSMB5	19	6	0.857344	1.17173	1.03712	1.1752	1.02311	1.33093	1.08885	1.12885	1.05539	1
PSMB4	13	6	0.586815	0.732166	0.757788	1.12069	0.920553	1.0334	1.01139	1.24272	1.33968	1
PSMB6	10	5	0.698172	0.900447	0.924519	0.940558	0.880278	1.15132	0.844476	0.911159	1.02359	1
TXNDC12	2	2	0.0610242	0.0976976	0.13927	0.229138	0.278504	0.407304	0.846125	1.07801	1.14608	1
NR2C2	2	1	0	0	0.0473379	0.0353385	0.301874	0.585576	0.714833	0.8159	0.781449	1
TACO1	5	5	0.023957	0.0374131	0.05276	0.0612529	0.0915326	0.13902	0.362602	0.813964	1.13949	1
MKNK1	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ZNF207	8	4	0.183147	0.339042	0.502625	0.72955	0.941912	0.800285	0.948841	1.07266	1.05152	1
SMAD4	4	4	0.0147657	0.0593737	0.0815646	0.161491	0.431999	0.78237	1.03082	0.911459	0.871587	1
GAB1	1	1	0.0894637	0.211084	0.235758	0.217969	0.225679	0.397511	0.530562	0.461397	0.808559	1
SART1	4	3	0.389977	0.28739	0.586934	0.94632	1.77246	1.7841	2.041	1.5219	1.03784	1
OTUD6B	3	2	0.00815461	0.0404314	0.0751097	0.0833117	0.133167	0.167017	0.536301	0.837241	1.00739	1
GAR1	1	1	0	0.0754557	0.176905	0.331754	0.417622	0.67183	0.695359	0.748392	0.933087	1
CALM2|CALM1	8	4	0.23125	0.608177	0.620989	0.720974	1.03269	0.979544	1.01461	0.879055	0.890014	1
NAA20	7	4	0.0217975	0.0277171	0.0801281	0.0979427	0.197846	0.575801	0.854491	0.879488	0.928009	1
REEP6	1	1	0.194122	0.285831	0.279961	0.369063	0.614164	0.708556	0.970692	0.876244	1.12345	1
MOCS2	1	1	0.254275	0.319998	0.34171	0.495608	0.606533	0.654057	0.823112	0.899001	0.864741	1
IDI1	16	9	0.257751	0.39342	0.481526	0.579357	0.752009	0.784911	0.894646	0.766295	0.919201	1
PCTP	7	4	0.0147946	0.0246148	0.0463503	0.109049	0.421794	0.674458	0.895536	0.904326	0.955659	1
SHCBP1	1	1	0	0	0	0.033624	0.127686	0.0856291	0.469827	0.641456	0.818676	1
SMNDC1	6	4	0.63636	0.801288	0.998143	0.929851	1.05406	0.858491	0.988302	0.917741	0.980811	1
WAPAL	8	7	0.0140072	0.0251705	0.0320997	0.04527	0.0839194	0.128882	0.286898	0.775219	0.888278	1
CEP131	1	1	0.615197	0.865766	0.786546	0.640811	0.805524	0.790249	1.01835	0.898246	0.974546	1
SCAF8	5	4	0.0127606	0.0239786	0.031577	0.0470814	0.0644957	0.0769662	0.159797	0.620238	0.945961	1
TRIM33	4	4	0.0317361	0.0554545	0.0753428	0.0691747	0.101568	0.127407	0.286056	0.770947	0.839439	1
SYNJ1	4	3	0.0108941	0.0557435	0.0764654	0.0889045	0.127624	0.54168	0.642767	0.797899	1.03537	1
FIBP	1	1	0	0	0	0.00560432	0.147141	0.491898	0.63609	0.853473	0.807135	1
PMS1	1	1	0	0	0.0302236	0	0.00939452	0.00941983	0.0868613	0.130483	0.575834	1
ZNF217	2	2	0.0101527	0.0296344	0.0870626	0.129882	0.212163	0.625688	0.82803	0.877454	0.87938	1
SH3BGRL	4	3	0.143938	0.213938	0.237243	0.288493	0.653761	0.968448	0.960501	0.768628	0.86576	1
FLNB	109	52	0.0106516	0.0274092	0.0516868	0.0741233	0.2801	0.7236	0.958462	0.958289	1.15192	1
PFDN1	16	6	0.125064	0.260726	0.582367	0.69479	0.943327	1.02877	1.10827	1.13509	1.05865	1
CLIP2	1	1	0.00273312	0.0563769	0.0759095	0.0727808	0.0873111	0.218361	0.394977	0.547198	0.778195	1
EIF4B	26	16	0.464782	0.626864	0.72783	0.845858	1.31017	1.09845	1.01547	1.0028	0.981167	1
CRACR2A	2	2	0.0242026	0.0436661	0.112056	0.219966	0.326354	0.499292	0.769409	0.976039	1.03644	1
CDC37	2	1	0.0116043	0.0337385	0.0478856	0.133144	0.60962	0.834674	1.03837	1.09046	0.994011	1
TALDO1	63	20	0.119337	0.163221	0.186523	0.206501	0.295866	0.504263	0.907785	1.02335	1.07942	1
ZNF543	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GGACT	1	1	0	0	0	0	0.418836	1.1691	0.618923	1.10096	1.09216	1
CLTA	6	3	0.445825	1.0609	1.03026	1.38391	1.77503	2.04742	1.18355	0.984749	1.06544	1
