gene_name	qssm	qupm	rel_fc_126	rel_fc_127L	rel_fc_127H	rel_fc_128L	rel_fc_128H	rel_fc_129L	rel_fc_129H	rel_fc_130L	rel_fc_130H	rel_fc_131L
RCHY1	3	3	0.141098	0.0859412	0.240686	0.379926	0.519329	0.751522	0.894783	1.09126	1.09064	1
URI1	2	1	0.0927554	0.157589	0.322944	0.69811	0.67318	0.736207	0.892782	1.10884	1.11545	1
TSR1	2	1	0.0115338	0.0317366	0.0472763	0.0903697	0.109616	0.145408	0.358002	1.1273	1.09742	1
GAPDH	194	26	0.125475	0.7227	0.832167	0.994625	0.957396	0.982044	1.00921	1.14995	1.07644	1
FCHSD1	2	1	0.038492	0.042398	0.117408	0.17596	0.250411	0.564547	0.634805	0.832651	0.819769	1
VAV1	16	9	0.025105	0.0350375	0.0489041	0.0553078	0.0668994	0.1251	0.34965	0.838038	0.981688	1
DCAF5|NUCB2	11	6	1.33143	1.31372	1.12567	1.12515	0.918352	0.955689	1.07271	1.3054	1.34012	1
ATPAF2	4	2	0.0136827	0.595629	0.485584	0.456768	1.6249	1.07481	1.22825	1.56893	1.15014	1
CCT4	90	31	0.0279418	0.0770455	0.271703	0.821815	1.03364	1.19553	1.08221	1.2423	1.07862	1
CCT8	154	31	0.0478633	0.301051	0.534667	0.846044	0.820371	1.0596	1.05342	1.18129	1.0571	1
ANXA11	31	12	0.0161221	0.0189831	0.0313346	0.0389056	0.0619293	0.299144	0.87842	1.19471	1.11027	1
LLGL1	2	2	0.0754071	0.108226	0.159796	0.171992	0.352357	0.514251	0.688924	0.917621	1.01221	1
DCP1A	1	1	0.0552049	0.296588	0.229027	0.264329	0.319243	0.40023	0.78357	1.00182	1.25725	1
C21orf59|NA	3	3	0.0112741	0.0178018	0.0208014	0.0379594	0.0591362	0.0902291	0.133214	0.71261	1.03297	1
DTD2	3	2	0.0870138	0.182679	0.404343	0.468766	0.553024	0.702666	0.824479	1.00095	0.994085	1
EIF3S3|EIF3H	3	3	0.0617354	0.106124	0.198714	0.375277	0.736548	1.85422	1.77421	0.982141	1.05649	1
EIF3D	6	5	0.00908484	0.0181707	0.0102864	0.0306248	0.105067	0.131566	0.36937	0.746186	0.958423	1
HDAC3	1	1	0	0	0	0.325532	0.325386	0.459931	0.67595	0.818891	0.768796	1
SH3BP2	2	2	0	0.040641	0.0496184	0.0593255	0.0854508	0.249993	0.480693	0.927003	1.10455	1
NOP14	2	2	0.0160822	0.0292596	0.0730947	0.0398639	0.130736	0.153502	0.264682	1.19192	1.23813	1
IGBP1	11	6	0.011866	0.0256128	0.0481407	0.0692676	0.191171	0.516161	0.888088	1.11144	1.06189	1
CNN1	3	2	0.0907737	0.0985275	0.0874262	0.153815	0.231637	0.338028	0.620197	1.11919	1.07884	1
TSG101	12	8	0.00613477	0.0123595	0.0297185	0.0359136	0.0940301	0.350547	0.842698	1.10626	1.06845	1
PARD3	1	1	0.0370663	0.040426	0.0421886	0.0701701	0.0304105	0.0370027	0.0752948	0.527269	0.813276	1
PHYKPL	3	2	0.0738184	0.18975	0.612255	0.786266	0.851223	0.932847	0.995884	1.14432	1.10231	1
PABPC4	6	5	0.0240582	0.0594953	0.0673873	0.0911056	0.129851	0.428939	0.852831	1.07491	1.05995	1
ATM	1	1	0.0345772	0.0475113	0.0697288	0.108921	0.499333	0.647204	0.906991	1.05156	1.1096	1
PTAR1	1	1	0.0199275	0.0413419	0.0685552	0.228097	0.416295	0.541328	0.581676	0.941014	1.00593	1
E2F5	1	1	0.0516055	0.0462013	0.0918097	0.10434	0.247716	0.328903	0.515098	0.875876	0.990533	1
GORASP2	4	2	0.0109516	0.0135085	0.0252224	0.0337602	0.0546581	0.105167	0.505161	1.09623	1.07961	1
RPS16	3	3	0.0391323	0.0512363	0.308115	1.62469	0.528255	1.14114	0.774617	1.28394	1.16506	1
ATXN2L	25	13	0.0511719	0.0741798	0.113968	0.208824	0.427383	0.691139	0.878061	1.14409	1.07468	1
ETNK1	4	2	0.0465261	0.121259	0.229519	0.326816	0.668975	1.07673	1.08456	1.0751	1.04332	1
NCKAP1	16	12	0.0200381	0.0370664	0.04509	0.0661915	0.244983	0.7759	0.950987	1.19553	1.17358	1
ACAA1	9	3	0.0208038	0.138347	0.731978	0.973203	0.932628	1.0601	0.819094	1.11808	1.07291	1
ACTR1A	7	4	0.0342311	0.129038	0.382338	0.554466	0.532767	1.01409	0.94684	1.11199	1.13649	1
PPP2R5E	4	3	0.0293452	0.0471027	0.0677256	0.0820839	0.127349	0.418003	0.906919	1.11202	1.06515	1
DHX9	12	8	0.0463083	0.0692851	0.0842957	0.11767	0.28359	0.953662	0.768224	1.05797	1.04371	1
PSMD10	2	2	0.0283474	0.0454409	0.0849485	0.0953826	0.221664	0.459018	0.834924	1.01867	1.05865	1
SRPR	2	2	0.0386901	0.0717851	0.154078	0.193962	0.205995	0.434089	0.559858	0.77952	0.881459	1
NT5DC1	14	10	0.027154	0.0651217	0.320681	0.735721	0.916389	1.0742	1.17277	1.19608	1.12247	1
ASNS	80	17	0.0297244	0.0473564	0.10126	0.534194	0.878695	0.999212	1.0944	1.13287	1.05052	1
FUBP1	22	6	0.521082	0.518531	0.651516	0.640299	0.610698	0.712519	0.807582	1.08624	1.10261	1
PALM	1	1	0.0481453	0.230744	0.375213	0.594439	0.674588	0.73046	0.811174	1.22308	1.2808	1
RAB4B	4	2	0.0238203	0.128893	0.184249	0.395795	0.764495	0.938523	1.053	1.15887	1.08087	1
PROS1	3	3	0.290969	0.401373	0.466908	0.629394	0.856425	0.99445	0.965943	1.11632	1.07213	1
BLOC1S2	1	1	0.0297297	0.0408465	0.191041	0.508657	0.749547	1.00145	0.92376	1.04609	1.13125	1
BLOC1S3	6	3	0.0986408	0.132459	0.29916	0.542723	0.787854	0.956488	0.977144	1.1308	1.10403	1
POLG2	1	1	0.139669	0.252907	0.467988	0.823581	0.633933	1.01513	1.36453	1.48949	1.16133	1
CLASP1	11	8	0.0222929	0.0249655	0.0440036	0.0515261	0.0738638	0.09065	0.165679	0.614872	0.899596	1
LSM12	9	4	0.023637	0.044293	0.0546977	0.190034	0.486829	0.800669	0.989967	1.20129	1.07984	1
GPSM2	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GULP1	2	1	0.025507	0.0360408	0.077316	0.0889145	0.119358	0.200725	0.310454	0.856995	0.956514	1
METTL1	12	6	0.096918	0.100238	0.176672	0.466568	0.873007	0.925316	1.01999	1.16612	1.29901	1
SPAST	11	7	0.0296094	0.0266938	0.0632303	0.0842872	0.113812	0.170918	0.61278	1.02737	1.06821	1
IQCF6	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ATP5B	35	15	1.08221	2.02558	1.13597	0.997222	0.819779	0.912094	0.966853	1.12551	1.31375	1
SSBP1	28	8	0.863298	1.34988	0.810478	0.98259	1.51925	1.1827	1.34326	1.53607	1.3388	1
KIAA0368|ECM29	55	25	0.0245401	0.0313546	0.0556925	0.0567285	0.06945	0.121676	0.692297	1.1157	1.05892	1
CSTF2T	6	3	0.0496673	0.0819108	0.107584	0.153937	0.560243	0.970568	0.848133	0.981512	1.04267	1
PGD	67	18	0.022961	0.0472935	0.0849365	0.183467	0.916133	1.04308	1.13707	1.20269	1.11807	1
ZFYVE1	2	2	0.0170598	0.01453	0.0406954	0.121987	0.215781	0.48631	0.959	1.4724	1.2468	1
MAGEA4	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MAGEA1	1	1	0.0276046	0.040808	0.067647	0.0917971	0.135062	0.220606	0.385882	0.817972	0.972622	1
HRSP12	22	7	0.890667	0.806657	1.01985	1.11993	1.14949	1.12596	1.18357	1.32043	1.21109	1
HNRNPA1	5	3	0.0409647	0.0427378	0.0749459	0.124725	0.227653	1.02826	0.903556	1.0929	0.993488	1
DNM1	6	4	0.0247502	0.0270354	0.0767733	0.0793546	0.115887	0.269957	0.765025	1.07859	1.01887	1
SYN1	2	2	0.0398402	0.125349	0.313552	0.261529	0.467699	0.629342	0.730535	1.07461	1.01072	1
TOMM70A	6	5	0.0743829	0.124493	0.152861	0.181314	0.215581	0.599915	0.88016	1.14557	1.20668	1
NAPG	14	7	0.0170252	0.0260306	0.0362786	0.044592	0.0612776	0.077258	0.460133	1.05105	1.09988	1
MRM1	1	1	0.0532769	0.127665	0.193889	0.273571	0.496089	0.790361	0.827453	1.10599	1.18119	1
SMEK1	4	2	0.0203608	0.0280807	0.0405139	0.109356	0.461451	0.814492	1.07404	1.20963	1.1257	1
TBC1D22B	4	3	0.0293315	0.0509711	0.0860065	0.10206	0.319844	0.710274	0.930211	1.17554	1.06693	1
MADD	7	5	0.0350669	0.054968	0.0955372	0.128276	0.161247	0.231544	0.356929	0.68567	0.914435	1
PTPRC	12	7	0.131672	0.241343	0.617234	0.869021	0.566361	0.824468	0.80143	1.14816	1.12765	1
ESD	29	9	0.0303579	0.0537525	0.378676	0.726662	0.878798	0.904162	1.07738	1.23407	1.14021	1
PSMD13	15	8	0.0112768	0.0177478	0.0302553	0.247273	0.298482	0.545859	0.865975	1.18485	1.20164	1
NUP98	7	7	0.0482221	0.0641509	0.0912428	0.160177	0.199635	0.438864	0.573955	0.904364	1.25644	1
FKBP7	2	2	0.222863	0.316391	0.503269	0.718116	0.676468	0.973315	0.921711	1.15732	1.10386	1
ARL5A	4	3	0.00616835	0.0410527	0.0483958	0.231621	0.752347	0.837616	1.08056	1.34441	1.17414	1
DARS	43	18	0.0307884	0.0580951	0.169206	0.465337	0.642366	0.75117	0.882968	1.02674	1.01525	1
TDG	2	2	0.0432683	0.0501195	0.138533	0.102742	0.113436	0.197735	0.228988	0.414872	0.834974	1
PAFAH1B3	6	3	0.0339017	0.0360567	0.098957	0.15412	0.299198	0.487555	0.766936	1.00365	1.02977	1
MRPS12	3	2	0.0275919	0.0318158	0.0627204	0.100655	0.141569	0.732857	0.805834	1.23052	1.1713	1
DTWD2	1	1	0.121617	0.0533883	0.084976	0.108659	0.20054	0.374957	0.885382	1.2358	1.31316	1
PPA2	18	8	0.17929	0.275467	0.896754	1.83294	1.51878	1.876	1.50374	1.3884	1.19489	1
HN1	3	2	0.19119	0.348414	0.435829	0.592231	0.720047	0.776039	0.900279	1.13055	1.05081	1
FEM1B	1	1	0.0597499	0.0899237	0.132746	0.296815	0.722539	0.866227	0.77611	1.04663	1.04249	1
CASP10	7	4	0.0134648	0.0333229	0.0435225	0.0461142	0.0663415	0.0986556	0.589944	1.05491	1.02278	1
CHML	4	4	0.0651829	0.0612449	0.0667431	0.269446	0.73797	0.921063	1.09396	1.21662	1.22307	1
RPL13	1	1	0.123495	0.282871	0.539781	1.14569	0.625979	1.08314	0.990292	1.66576	1.48193	1
TBC1D2	1	1	0.0239145	0.0391858	0.0692807	0.125916	0.147374	0.200669	0.375218	0.983051	1.24002	1
PPP3R1|WDR92	1	1	0.200544	0.114243	0.205687	0.461655	0.368732	0.836041	0.899845	1.14946	1.06547	1
ATG4C	3	2	0.0547352	0.063419	0.0741712	0.0848372	0.0878756	0.33077	0.806755	1.12825	1.10453	1
APC	1	1	0.146341	0.0899229	0.165719	0.232586	0.385432	0.559681	0.747243	0.950967	1.12205	1
DAP	1	1	0.575478	1.15997	0.884863	0.69439	1.18292	1.17747	0.931896	1.02707	1.00502	1
NIPSNAP1	7	3	0.087808	0.16318	0.796543	1.14342	1.17132	1.25348	1.08687	1.23646	1.12969	1
CASP9	7	4	0.024864	0.0579399	0.0714528	0.107737	0.140299	0.213241	0.635258	1.09932	1.12407	1
CASP6	13	8	0.551681	0.661232	0.65485	0.810254	1.00013	1.01416	1.10339	1.25717	1.17252	1
LMNB2	4	4	0.167631	0.232282	0.208092	0.261213	0.57081	0.80329	0.984331	1.24363	1.19551	1
SAAL1	7	4	0.0178354	0.0247479	0.0450754	0.0536659	0.152625	0.440769	0.704392	1.00184	0.998135	1
ALDH16A1	4	3	0.0157964	0.101894	0.397868	0.539289	0.53758	0.690184	0.73334	0.897941	0.984849	1
ASAP2	1	1	0.0498513	0.0428831	0.105016	0.0864959	0.0923957	0.5399	1.0071	1.20323	1.14853	1
VIL1	1	1	0.077937	0.0536592	0.0876969	0.103022	0.555345	0.0578158	0.134746	0.622937	0.835745	1
PPP1R21	7	5	0.0175034	0.0259935	0.0366585	0.0399245	0.0619654	0.112104	0.804749	1.17874	1.4851	1
CALU	14	7	1.29413	0.771427	1.05199	1.2761	0.872046	1.06465	0.826382	1.03379	1.04537	1
SERPINB6	63	12	0.0499785	0.0639963	0.462057	0.857234	1.03588	1.03092	1.18342	1.26141	1.15198	1
PTPN7	3	1	0.0292948	0.0717846	0.127218	0.163871	0.22938	0.270445	0.288588	0.957386	1.04671	1
CCZ1B|CCZ1	10	9	0.0291867	0.0475779	0.122986	0.32182	0.352862	0.551361	0.870114	1.04156	1.01942	1
NDUFV1	5	3	0.0391132	0.0549263	0.13243	0.734139	7.30066	5.62141	1.55234	1.11687	1.27855	1
TIPRL	16	6	0.0151516	0.0259709	0.0342399	0.0520173	0.119327	0.39121	0.899129	1.19531	1.18008	1
ARNT	4	4	0.00932599	0.00971482	0.00326238	0.0212972	0.130364	0.301555	0.579916	0.907111	1.06017	1
EXOC3	2	1	0.0218236	0.0179083	0.0354817	0.050768	0.0363116	0.0600855	0.431042	0.964945	1.07037	1
SNX8	6	4	0.0199632	0.0449669	0.296868	0.624878	0.801962	0.900714	0.978207	1.17016	1.09356	1
SNX5	24	12	0.0209848	0.0321712	0.0456871	0.0497314	0.155763	0.523932	0.955415	1.17871	1.11338	1
SNX9	12	8	0.0133641	0.0266017	0.0527385	0.0485736	0.0646316	0.263312	0.671115	0.968884	1.02895	1
GLTP	2	2	0.0215196	0.0314998	0.0426001	0.0681625	0.307028	0.790532	0.977851	1.19383	0.992851	1
CCNT1	3	2	0.00872639	0.00860141	0.00840125	0.0160592	0.0621598	0.335166	0.75571	0.991147	1.03121	1
TARS	75	27	0.0274448	0.0389908	0.0612994	0.0909327	0.234174	0.589091	0.943618	1.15203	1.08377	1
STRIP1	1	1	0	0.00926618	0	0.0633914	0.138411	0.317232	0.309714	0.779898	0.946898	1
NUP85	11	8	0.0142113	0.0260634	0.0792843	0.367311	0.58897	0.747687	0.901709	0.963346	1.00031	1
FAM192A	2	2	0.591052	0.809802	0.712099	0.90536	0.972026	1.01858	1.04036	1.31024	1.30625	1
PAK1IP1	3	2	0.0239845	0.090055	0.54408	1.24043	1.25117	1.74125	1.44892	1.28665	1.03398	1
BZW1	10	6	0.017081	0.0321942	0.0367196	0.04628	0.0516646	0.0549785	0.557468	0.9861	0.969383	1
UBE2E1	1	1	0.0474231	0.0715353	0.0902013	0.1109	0.169172	0.231406	0.658721	0.903709	0.974023	1
MRPL20	1	1	0	0	0.0439179	0.0346566	0.219011	0.845705	0.623465	0.990239	0.78034	1
FCHO1	4	4	0.045066	0.0670968	0.0920739	0.117855	0.147284	0.231543	0.563753	0.993168	1.02569	1
MICALL2	9	8	0.0272834	0.0419459	0.056133	0.0835719	0.195105	0.432207	0.654991	1.08026	1.09947	1
ANP32A	33	10	0.210528	0.230502	0.450332	0.743515	0.896503	1.15357	1.1677	1.24571	1.18823	1
POLR2H	6	3	0.024548	0.0529816	0.0827196	0.13388	0.229547	0.454976	0.823408	1.03506	1.05005	1
PDZD11	1	1	0.0220853	0.205951	0.397713	0.415658	0.477674	0.671478	0.74019	1.0277	1.24845	1
RILPL1	4	3	0.0262824	0.0349022	0.0440957	0.0748908	0.0781308	0.138949	0.268623	0.925675	1.08857	1
CAPN7	3	3	0.00693725	0.0126787	0.0100523	0.0149771	0.0179939	0.181958	0.797298	1.12244	1.02654	1
RASSF7	1	1	0.0576067	0.0431973	0.0971903	0.129602	0.153309	0.169239	0.25264	0.409905	0.704142	1
HABP2	1	1	0.0120704	0.0464102	0.0240858	0.213363	0.819015	1.04378	1.20388	1.26071	1.05779	1
ALDOA	148	22	0.113255	0.609931	0.76231	0.946229	0.992015	0.982681	1.02696	1.19804	1.21704	1
AK6|TAF9|TAF9B	1	1	0.0520048	0.0272846	0.060363	0.107926	0.0788823	0.215955	0.390212	0.63341	0.733005	1
LDHAL6A	1	1	0.287315	0.705662	1.23555	1.20595	0.971552	1.19727	1.15594	1.42355	1.1105	1
HBA1	25	7	0.489992	0.711096	0.934538	1.04805	1.05861	1.06871	1.12155	1.21218	1.15072	1
RALGAPA1	1	1	0	0.0111572	0.0695851	0.112909	0.0937172	0.310344	0.66888	1.08102	0.934579	1
TUBAL3	1	1	0	0	0.0712764	0.343283	0.565885	0.69561	1.02217	0.823106	1.07484	1
RAB2A	15	8	0.0795106	0.512682	0.725981	0.867202	0.895382	1.02064	1.0184	1.12678	1.08456	1
PRIM2	5	3	0.00746008	0.0184971	0.0342811	0.0377765	0.059657	0.108089	0.507783	0.91972	1.03485	1
PRIM1	2	2	0.087864	0.114478	0.153122	0.132145	0.0712661	0.0491665	0.320506	0.618294	0.938987	1
MOB3A	2	1	0.0273281	0.0485379	0.0623322	0.121273	0.125042	0.436423	0.945717	1.23805	1.11637	1
PPAT	38	17	0.498982	0.646631	0.935348	1.10276	0.922681	1.017	1.05548	1.1392	1.06585	1
SLC16A1	4	3	0.10229	0.0832667	0.170947	0.53607	0.300885	0.929652	1.00379	1.19777	1.02667	1
IMPDH2	32	15	0.0290048	0.0374822	0.0811163	0.278353	0.786682	1.06161	1.01816	1.06132	1.10871	1
LCP1	62	22	0.0684699	0.122579	0.463566	0.930895	0.961368	1.00081	1.04671	1.0938	1.02176	1
APEH	14	8	0.161417	0.47347	0.885846	1.07315	0.9583	1.06455	1.07632	1.10106	1.13797	1
HDGFRP2	10	6	0.274352	0.246808	0.406134	0.702971	0.754697	1.00812	1.01634	1.26025	1.09376	1
NDUFV3	3	2	2.59778	1.66237	2.47812	3.19992	4.47633	3.43745	1.22502	1.266	1.27879	1
LRRC20	5	3	0.0391746	0.0594149	0.112644	0.443834	0.895793	0.960159	1.08498	1.22056	1.09603	1
CRBN	8	3	0.0328122	0.0513653	0.158534	0.421396	0.661866	0.786846	0.817211	0.994701	0.99453	1
CREB1	2	2	0.329142	0.251966	0.382845	0.61079	0.545725	0.85259	0.788775	0.892287	1.11979	1
POLR2K	2	1	0.280805	0.31823	0.47074	0.72684	0.670894	0.667674	0.830566	1.05899	0.994551	1
DCK	5	4	0.0272667	0.110415	0.297977	0.5422	0.878227	0.939247	1.00512	1.14007	1.13213	1
PDCD2L	5	3	0.0265315	0.0428246	0.0548619	0.0555367	0.118153	0.380744	0.780519	1.14826	1.08846	1
CAD	27	17	0.0325594	0.0413217	0.0670682	0.0702539	0.0911382	0.247039	0.613378	0.986459	0.976338	1
RIMKLB	2	2	0.0524056	0.138543	0.222974	0.418567	0.526987	0.763844	0.780939	1.13266	1.00713	1
FAM188A	9	2	0.00972011	0.0352712	0.125996	0.175393	0.642078	0.910578	1.02128	1.19437	1.11962	1
POLR1B	2	2	0.116649	0.432689	0.647001	0.825478	0.705615	0.77653	0.747133	1.02893	1.17928	1
GPN2	7	3	0.195582	0.527494	0.696369	0.894307	0.986011	0.968309	0.864449	0.96681	0.970942	1
WDFY1	3	2	0.0820394	0.246541	0.528911	0.899063	0.940962	1.50798	1.34042	1.44822	1.18726	1
ARHGAP6	10	7	0.0143143	0.0297711	0.0592491	0.0630213	0.0797683	0.0946618	0.199921	0.838714	1.03171	1
NDUFS4	7	3	6.09335	4.85791	6.92575	8.41443	9.08721	5.21354	1.54487	1.29929	1.11511	1
RPS2	4	3	0.0217366	0.0230843	0.0512159	0.339506	0.118023	0.475353	0.827123	1.18018	1.15175	1
WRAP53	1	1	0	0.072483	0.29825	0.39999	0.510505	0.668583	0.628162	1.08441	1.04878	1
HNRNPA2B1	4	3	0.132242	0.080567	0.111055	0.146129	0.226848	0.812476	0.914569	1.06641	1.06035	1
POT1	3	3	0.0252994	0.0262681	0.0332174	0.0407921	0.0461962	0.221869	0.558993	0.911069	0.957562	1
MRPS31	2	2	0.0498515	0.0640547	0.102717	0.158435	0.269982	0.871606	0.8413	1.28477	1.13544	1
UVSSA	1	1	0.0248629	0.0394039	0.0915011	0.164944	0.126774	0.195845	0.229438	0.562652	0.952034	1
RPS12	8	3	0.378965	0.967013	0.726476	1.33279	1.6294	1.35195	1.65571	1.72794	1.46052	1
MFSD10	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MAML2	1	1	0.136844	0.0893667	0.0733242	0.126593	0.21418	0.288435	0.387903	0.775379	0.903548	1
DCAF8	3	3	0.0266514	0.0503665	0.0463457	0.0626964	0.301316	0.458018	0.690178	0.986371	1.02225	1
HMGB1	21	11	0.272161	0.241539	0.338438	0.482281	0.705562	0.849637	1.02737	1.16768	1.14263	1
GNL3	5	4	0.0193249	0.0235013	0.0358944	0.0474925	0.0628269	0.0865123	0.118413	0.289989	0.836474	1
GSN	11	8	0.0532641	0.0908044	0.11704	0.358951	0.787217	1.0231	1.08403	1.11891	1.11554	1
HMGCL	11	5	0.170548	0.213156	0.505232	1.02095	1.33979	1.4159	1.33914	1.40025	1.25552	1
TSR2	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MOB3B	3	1	0.024847	0.0358669	0.0450863	0.0477657	0.0629224	0.175173	0.787503	1.16046	1.07464	1
INPP4A	4	4	0.000996522	0.00369528	0.0328166	0.324294	0.820427	1.06559	1.09521	1.1429	1.14769	1
MCEE	2	2	0.527837	0.757686	1.04063	1.34378	1.53771	1.94402	1.52807	1.66067	1.20928	1
GLYAT|BICD1	1	1	0.0761822	0.0963417	0.141222	0.173955	0.221476	0.308272	0.630517	0.984001	1.08428	1
PGM2	40	16	0.355284	0.510412	0.782094	0.912346	0.956536	1.00021	1.0612	1.1211	1.07672	1
FAM86A	2	2	0.0371552	0.017169	0.192278	0.323522	0.547133	0.644206	0.733415	1.01818	0.967103	1
NME2P1	1	1	2.25286	0.670803	2.35276	3.05968	1.31094	1.92545	1.42128	1.16946	1.03286	1
RPL14	1	1	0.0671922	0.0866412	0.387033	1.85795	0.153778	0.645609	0.581176	1.00345	1.24308	1
C7orf26	1	1	0.0575541	0.0457612	0	0.00856464	0.1667	0.627404	0.781787	0.895575	1.16474	1
U2SURP	6	6	0.0308502	0.0415265	0.0721167	0.0796058	0.101041	0.116889	0.278949	0.800013	1.03212	1
SETD1A	2	2	0.0283139	0.0680125	0.0788199	0.101077	0.151612	0.178125	0.183301	0.65281	1.04166	1
PRPF38A	1	1	0.017562	0.0230167	0.0502543	0.0609725	0.0594297	0.216205	0.365925	0.802236	1.01603	1
SMARCB1	4	2	0.0244019	0.0609179	0.0931963	0.114353	0.142739	0.206623	0.386175	0.913175	1.01935	1
RPL34	1	1	0.0896575	0.0879835	0.257794	1.15555	0.176155	0.338651	0.469787	1.22056	1.48168	1
GIGYF2	3	3	0.045098	0.058432	0.0740327	0.0942012	0.163591	0.245166	0.413152	0.781658	0.925242	1
PPT2	2	2	0.0669543	0.236329	0.57378	0.883748	0.958226	0.999685	1.05433	1.1945	1.13082	1
PXN	29	9	0.277198	0.313385	0.552412	0.816754	0.822075	0.966383	0.994227	1.16437	1.09312	1
PNPO	5	4	0.0318045	0.0421184	0.0914549	0.458069	0.98274	1.07589	1.20039	1.2662	1.12267	1
PTK2B	11	9	0.0185678	0.0326347	0.0386756	0.041445	0.0623415	0.0700123	0.349179	0.938947	1.07972	1
GADD45GIP1	1	1	0.66978	1.01209	1.24919	1.22708	0.983303	1.82018	0.792677	1.49631	0.53203	1
ACLY	27	11	0.0171983	0.0265877	0.0368377	0.0520417	0.424045	1.00914	1.06248	1.17671	1.07066	1
PCF11	8	7	0.0355191	0.0452939	0.0741909	0.0768209	0.100594	0.138155	0.163961	0.496161	0.907349	1
TARBP1	13	9	0.0605908	0.0765323	0.10268	0.110131	0.47788	0.824293	0.872518	1.08826	1.13702	1
FRYL	8	6	0.053658	0.0659621	0.0927648	0.166573	0.576381	0.88194	0.855503	1.0467	1.18226	1
NFAT5	3	3	0.0427317	0.0946568	0.201898	0.255267	0.309656	0.416191	0.550463	0.886715	0.969515	1
ERAP1	7	5	0.04539	0.0505204	0.0792167	0.118383	0.142667	0.522978	0.860942	1.02151	1.08439	1
OTUB1	19	11	0.0225953	0.0337281	0.0497884	0.0706886	0.539896	0.760138	1.1189	1.32605	1.20821	1
NISCH	8	6	0.0452177	0.0539048	0.072804	0.097466	0.114955	0.208118	0.640418	1.09605	1.06215	1
PIKFYVE	4	4	0.0815591	0.116113	0.120446	0.156586	0.229783	0.444366	0.656416	1.07099	0.964907	1
PECR	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
RTFDC1	1	1	0.128317	0.0458088	0.0438489	0.252157	0.30364	0.489258	0.804328	1.21881	1.34832	1
PUS7	28	14	0.0463628	0.066735	0.113066	0.19001	0.435417	0.700575	0.832829	1.05941	1.07641	1
SMEK2	5	4	0.0241963	0.0325879	0.043507	0.0582066	0.0862983	0.177208	0.496213	0.95638	1.10805	1
GDPGP1	6	5	0.0306233	0.0650385	0.105456	0.143187	0.310201	0.732576	0.989225	1.18592	1.1127	1
CDK5	13	7	0.0211	0.0433509	0.0448986	0.0646029	0.114545	0.3457	0.890802	1.14344	1.07869	1
CDK6	8	6	0.0336804	0.041526	0.128773	0.278458	0.410836	0.485341	0.563775	0.808498	0.943208	1
CDK17	1	1	0	0.0290322	0.0350134	0.00509545	0.0535127	0.144356	0.473361	0.892975	1.16596	1
CDK16	1	1	0	0.0108775	0.0286861	0.0266956	0.0752728	0.514923	0.789298	1.3535	1.25329	1
ATOX1	5	3	0.886832	0.541236	1.07255	1.43454	1.17062	1.46106	1.3279	1.3136	1.1937	1
ZFYVE16	12	10	0.0768441	0.104033	0.127939	0.203125	0.644916	0.830701	0.908789	1.18865	1.05118	1
DDX39B	29	6	0.03407	0.0567452	0.106286	0.177414	0.718762	0.873806	1.00281	1.30976	1.21088	1
AGA	5	2	0.435906	0.447044	0.853336	0.987757	0.907927	1.11601	1.0211	1.04909	1.09211	1
NAGK	5	5	0.0983297	0.110544	0.498156	0.858736	0.878177	0.982202	1.04742	1.08898	1.06964	1
NA	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ABCF3	11	9	0.0104669	0.0199072	0.0244322	0.0329502	0.0409002	0.0629107	0.060666	0.345532	0.893548	1
DNAJC13	2	2	0.0269281	0.0467839	0.198069	0.117125	0.152609	0.562341	0.931266	1.06917	1.20899	1
C22orf29|BOP	1	1	0.0139935	0.0223521	0.0466791	0.0562975	0.0475008	0.140825	0.193411	0.384729	0.651876	1
HEXA	9	5	0.0303457	0.0227101	0.415312	0.922588	0.866005	1.10323	1.12667	1.11651	1.05357	1
DENND1A	2	2	0.0581842	0.0691125	0.127948	0.236963	0.201777	0.319804	0.540402	0.986631	0.850956	1
DGKA	6	5	0.0181082	0.0263133	0.0425578	0.048108	0.0575067	0.170991	0.730896	1.08766	0.986042	1
NUDT12	2	2	0.00664712	0.0212921	0.0333458	0.0554417	0.230284	0.969197	0.95904	1.04311	0.929805	1
UGGT1	13	9	0.0588659	0.0811183	0.110005	0.166438	0.401509	0.717342	0.853512	1.09837	1.07451	1
WDR91	4	4	0.0451793	0.0588723	0.0976083	0.0989111	0.114871	0.126942	0.466591	0.992168	1.02157	1
GTF2A1	2	2	0.235006	0.268308	0.50351	0.667479	0.699522	0.842075	0.845481	0.940649	1.03638	1
NAPRT	31	12	0.0839029	0.696813	0.925497	1.08358	1.05859	1.04899	1.12343	1.19679	1.08775	1
ACTR2	39	7	0.01765	0.125197	0.292742	0.432049	0.655768	0.729336	0.948311	1.11102	1.10593	1
THOC1	3	3	0.0812503	0.071397	0.182553	0.200752	0.169798	0.531415	0.794759	0.822176	1.05319	1
