gene_name	qssm	qupm	rel_fc_126	rel_fc_127L	rel_fc_127H	rel_fc_128L	rel_fc_128H	rel_fc_129L	rel_fc_129H	rel_fc_130L	rel_fc_130H	rel_fc_131L
SETD7	1	1	0.0177791	0.0464386	0.0616995	0.0893549	0.132317	0.0990594	0.53702	1.02379	0.948654	1
RFC3	4	3	0.0225858	0.0579912	0.0698873	0.14149	0.234627	0.439728	1.08542	1.06766	1.15233	1
HADHA	26	16	0.00805186	0.0194337	0.0238399	0.0304276	0.0654994	0.233412	0.737848	0.904022	1.06885	1
RFC5	23	12	0.00590196	0.0193093	0.0201694	0.0423552	0.123699	0.470155	0.913625	1.017	1.01346	1
CTU2	12	9	0.0655042	0.10248	0.183465	0.421819	0.627719	0.813177	0.987398	1.00094	0.974509	1
NSMCE2	5	4	0.0162843	0.0152552	0.0127743	0.0274403	0.0508021	0.359782	0.670844	0.818799	0.943879	1
DRAP1	12	5	0.0204765	0.115752	0.257263	0.510271	0.848246	1.04513	1.3826	1.02762	1.21697	1
AGAP1	1	1	0.0537672	0.0808241	0.127266	0.237734	0.370003	0.309111	0.401086	0.76603	0.959374	1
ERP44	5	3	0.0860336	0.109932	0.130951	0.206354	0.553465	0.833691	0.869208	1.05019	1.0568	1
PKM	24	5	0.00928675	0.0282597	0.472391	0.74335	0.80395	0.858104	0.92701	0.947958	0.964952	1
RPS6KA2	1	1	0	0.106061	0.342763	0.463825	0.540234	0.565703	0.593653	0.752687	0.885861	1
MANBA	5	4	0.0132154	0.0494218	0.237473	0.374706	0.574198	0.520402	0.623417	0.85163	0.997536	1
LRRC41	4	4	0.0238362	0.0711991	0.0772335	0.116636	0.121947	0.23049	0.506243	0.714605	0.874064	1
C16orf13	3	2	0.0340948	0.0319072	0.0336176	0.0516748	0.117273	0.371768	0.829586	0.866455	0.985931	1
MFAP1	7	5	1.07206	0.906031	0.734321	1.02127	1.25566	1.1568	1.0403	0.913643	0.994045	1
EIF4E	4	4	0.0329989	0.040726	0.125083	0.497061	0.810796	0.923462	0.97019	1.07336	1.10761	1
HMGB3	7	3	0.16856	0.302652	0.300036	0.522358	0.746573	0.820951	1.04538	1.0865	1.09223	1
ARMCX3	1	1	0.0895348	0.0382597	0.0387698	0.0764447	0.0957619	0	0.441828	1.07684	1.14926	1
SWAP70	10	8	0.0127722	0.0137898	0.024684	0.20972	0.595469	0.829597	0.950674	0.994541	1.04385	1
STXBP2	6	4	0.0356905	0.0463464	0.0549975	0.0758449	0.115298	0.10563	0.23375	0.786132	1.01058	1
DSG2	1	1	0.0717304	0.1472	0.255646	0.653057	0.934534	0.960802	0.868325	1.16293	0.972851	1
SPR	8	4	0.00434628	0.0303109	0.0352722	0.113895	0.220877	0.533776	0.742958	0.802383	0.939467	1
IPO4	14	11	0.0163795	0.0271711	0.0447648	0.10624	0.180735	0.199725	0.443577	0.722652	0.974808	1
FASN	98	43	0.0138416	0.0216283	0.0344928	0.0464116	0.141291	0.465331	0.926798	0.921571	1.00916	1
NASP	36	14	0.0476981	0.0372405	0.0410609	0.0631031	0.248661	0.651315	0.979367	1.02414	0.999672	1
PPP2R5C	3	1	0.00315277	0.00870484	0.0210819	0.0337582	0.120754	0.437641	1.35197	1.01394	1.14204	1
CTBP1	17	7	0.367514	0.79874	0.90183	1.09959	1.09536	0.99957	1.01142	1.05367	0.998306	1
DPH3	2	1	0.217728	0.628072	0.510741	0.77745	1.11757	0.979693	1.21835	1.21099	1.38118	1
TRMT61A	1	1	0	0	0.123114	0.276374	0.611979	0.674683	0.947599	1.15094	0.977297	1
LIMS1	13	5	0.0306841	0.149777	0.387094	0.726039	0.829377	0.827128	0.924219	1.06904	1.07538	1
SMAD3	1	1	0.0451504	0.0521952	0.313313	0.155487	0.191601	0.310017	0.628153	0.847497	0.990815	1
GDI1	9	5	0.0113537	0.0226326	0.0582243	0.158367	0.576316	0.717065	0.877045	0.971144	1.0762	1
MAT2A	26	14	0.111614	0.226642	0.490094	0.696245	0.797003	0.834573	0.947899	0.996653	1.07552	1
ATL2	1	1	1.22251	1.2766	0.751019	0.518324	0.470726	0.925642	0.980639	1.32661	4.80079	1
CC2D1B	15	11	0.0324676	0.0459239	0.0797752	0.0711888	0.10658	0.276099	0.74975	0.867521	1.08697	1
LDLRAP1	3	2	0.00639564	0.010883	0.0131507	0.0227503	0.0428141	0.0641161	0.289145	0.749238	1.00508	1
MPP1	18	10	0.00479753	0.00503677	0.0171281	0.0171081	0.049813	0.182547	0.507283	0.859489	1.08092	1
CTNND1	11	8	0.0159217	0.0215547	0.0270876	0.0385342	0.0395047	0.0592878	0.0758632	0.196373	0.804234	1
MTERF3	2	2	0.0146894	0.0131343	0.072101	0.0598951	0.0648903	0.119276	0.260302	0.427642	1.17384	1
PRKCQ	5	4	0.00869694	0.0168989	0.0154421	0.0323883	0.0510363	0.165704	0.472722	0.673389	0.912174	1
RECQL5	1	1	0.0515686	0.0527006	0.0806794	0.00506498	0.186672	0.180161	0.414221	0.688185	0.852104	1
ZFYVE21	1	1	0	0.00780541	0.0754197	0.219546	0.192693	0.213445	0.761356	0.903853	0.962305	1
FOXK1	12	7	0.0171069	0.0409757	0.0588084	0.0675931	0.118402	0.231279	0.558854	0.8451	1.01161	1
HS1BP3	3	3	0.0157134	0.0265014	0.0527709	0.0669046	0.0837064	0.186655	0.582602	0.895428	1.00082	1
COMMD4	2	2	0	0	0.0832038	0.112925	0.211369	0.373718	0.592715	0.838302	0.903947	1
C1orf109	2	2	0.0155586	0.0620793	0.195407	0.438268	0.615355	0.525397	0.76431	0.905463	0.993889	1
PDCD2L	7	4	0.0139129	0.0309458	0.0258837	0.0519458	0.104261	0.288834	0.786954	0.931843	1.07043	1
PAAF1	12	6	0.0291142	0.111172	0.266686	0.28038	0.302459	0.431585	0.810957	0.930598	0.965083	1
WIBG	1	1	0.180382	0.253087	0.281378	0.343964	0.410175	0.58988	1.02938	0.876435	1.04329	1
RPS2	3	3	0.0127868	0.0173851	0.0438863	0.0937804	0.18128	0.35815	1.75998	1.14278	1.13235	1
MAGEA9	2	1	0	0.0536791	0.0679174	0.159566	0.208716	0.29334	0.429691	0.56728	0.935914	1
MAGEA3|MAGEA12	2	1	0.0294958	0.0397277	0.0234213	0.0437156	0.0367539	0.0436631	0.166142	0.449478	0.900415	1
THUMPD2	2	2	0.0536728	0.139407	0.269684	0.537868	0.486357	0.662483	0.90913	1.00034	0.999738	1
GPATCH11	5	3	0.027721	0.0498269	0.111673	0.334605	0.528371	0.521408	0.604648	0.675279	0.846459	1
RBM39	8	6	0.018105	0.0490704	0.0575575	0.0935243	0.10374	0.15034	0.635221	0.703065	1.03786	1
SLBP	2	1	0.0214511	0.0193652	0.0280963	0.00728564	0.00701463	0.126758	0.505326	0.848299	1.0652	1
FCHSD2	1	1	0.00803574	0.0378644	0.0313606	0.0566437	0.0711682	0.125722	0.187595	0.761948	0.860008	1
EEF1A2	6	3	0.0217534	0.108335	0.361434	0.703805	0.912123	0.921894	1.17745	0.947822	1.0441	1
TBPL1	1	1	0.014734	0.0439212	0.0233216	0.0444211	0.0852984	0.175782	0.625499	0.931498	0.923602	1
CAST	11	8	0.442372	0.394188	0.38946	0.464614	0.846896	0.791644	0.933087	0.915327	0.978072	1
VPS11	9	8	0.0257745	0.0338523	0.0536587	0.0690939	0.0891896	0.096511	0.452007	0.861763	0.980115	1
ZNF507	1	1	0.0261404	0.0404918	0.0975777	0.0659189	0.0602566	0.172081	0.254574	0.384797	0.842755	1
ACTR2	24	8	0.0154812	0.108225	0.224661	0.381248	0.585387	0.692616	0.919889	0.965382	1.03766	1
ACTR1A	9	7	0.0129919	0.0931351	0.234113	0.376555	0.437478	0.648364	0.905699	0.961379	0.989943	1
FRMD8	1	1	0	0	0	0	0.0930419	0.455386	0.664086	0.896504	1.1184	1
MYL1	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SYNE2	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ARMC6	4	3	0.00693331	0.0142907	0.0188812	0.0249389	0.0217003	0.0454863	0.0740962	0.168433	0.764886	1
RNF114	7	4	0.104864	0.158879	0.225633	0.416968	0.590796	0.850162	1.02185	1.05078	1.07789	1
BLOC1S1|NA	1	1	0.0445831	0.025963	0.14972	0.416862	0.889805	0.948412	0.943304	0.840272	1.14202	1
PGM3	20	13	0.0127624	0.0265146	0.0296457	0.0459897	0.121448	0.432021	0.814594	0.959992	1.06371	1
MOCS3	4	3	0.0041737	0.00367622	0.0925343	0.164272	0.238826	0.195797	0.458975	0.742991	0.914713	1
FLAD1	4	4	0.0248022	0.024701	0.0437056	0.0645142	0.160004	0.504535	0.885933	1.06564	1.14411	1
BCMO1	1	1	0.038277	0	0.0417994	0.171518	0.38406	0.420627	0.834915	0.945936	0.843638	1
MTG2	2	2	0.0146552	0.0293559	0.0532758	0.0540794	0.0520887	0.203868	0.244408	0.44797	0.883358	1
GK	2	2	0.2929	0.632405	0.580099	0.787059	0.776553	0.857087	0.942792	1.00025	1.00154	1
WDR74	1	1	0.0145201	0.0426262	0.0373917	0.0671999	0.224083	0.329317	0.615336	0.744489	0.895135	1
SPATA5	5	5	0.020442	0.0512975	0.116473	0.352392	0.506817	0.5145	0.781284	0.857632	0.968826	1
FANCB	4	3	0.014365	0.0807578	0.313222	0.706478	0.735554	0.719306	0.774913	0.95452	1.01469	1
ARL3	3	2	0	0.0660147	0.115261	0.437399	0.622991	0.711791	0.849072	0.883544	0.946368	1
ARL2	2	1	0.0497853	0.0643307	0.0609065	0.113978	0.187491	0.332587	0.353891	0.619934	0.966735	1
RNASEH1	2	2	0.013362	0.0209621	0.0436271	0.0304295	0.0870905	0.0691443	0.105598	0.303208	0.897552	1
NBN	7	5	0.0157778	0.0304623	0.0360215	0.0796937	0.122948	0.228569	0.654921	0.953965	1.02137	1
LCMT2	3	2	0	0.0059525	0.0296653	0.0953869	0.120546	0.176657	0.630929	0.941204	1.07056	1
DCAF16	2	1	0.00425975	0.0142717	0.0163556	0.0241191	0.104773	0.255276	0.738347	1.00701	1.00715	1
ARF3	2	2	0.894437	0.886808	0.973075	1.04381	1.07397	0.957042	0.992521	0.974405	1.98493	1
COPS2	15	9	0.0143894	0.0252815	0.0502059	0.324217	0.670336	0.665764	0.950761	0.98257	1.02668	1
ZNFX1	1	1	0.0206356	0.0262886	0.038331	0.0215839	0.0650255	0.126869	0.354879	0.500677	0.845755	1
ADK	23	11	0.0234576	0.0776854	0.574014	0.987822	1.01749	1.10904	1.05981	1.02618	1.06647	1
ADAR	1	1	0.127688	0.0652847	0.138959	0.167587	0.170005	0.241659	0.595394	0.754088	0.996519	1
ZMAT2	1	1	0.387974	0.414735	0.336083	0.630371	0.725304	0.892625	1.06501	1.18045	1.00357	1
ATP12A	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ZC3H18	1	1	0.474899	0.169544	0.130926	0.19664	0.378081	0.506697	0.588999	0.527116	0.890606	1
ZBTB14	1	1	0.0664743	0.0746512	0	0.251625	0.272775	0.389885	0.731999	1.0658	0.88848	1
TPRKB	1	1	0	0.00893643	0.398865	0.765489	1.0003	0.967241	1.16786	1.11047	1.11425	1
MED31	1	1	0.0521464	0.102322	0.0999904	0.130035	0.359563	0.745038	0.655825	0.696543	0.821927	1
PPIL1	3	1	0.0404846	0.0483248	0.0727858	0.157081	0.272966	0.359234	0.605211	0.811614	1.15858	1
NOP16	1	1	0.253776	0.255412	0.0467747	0.0678435	0.306112	0.223148	0.9876	0.986783	0.804072	1
UFC1	3	2	0.115411	0.272304	0.55984	0.873322	0.832679	0.943508	0.973929	1.03228	1.07096	1
PAIP1	10	4	0.027094	0.0454215	0.0829209	0.120559	0.327644	0.585142	0.900971	0.989893	1.02853	1
C15orf40	2	1	0.253962	0.328886	0.436176	0.490893	0.742822	1.00493	0.966173	1.00226	0.895751	1
CLPB	2	1	0.0435088	0.0536417	0.0481296	0.0897171	0.814445	0.703511	0.769771	0.700446	1.19764	1
C3orf38	3	3	0.0118945	0.041299	0.0631753	0.0909491	0.178247	0.324473	0.737983	0.853671	0.831895	1
METTL10	1	1	0.0178166	0.0335964	0.068612	0.100441	0.0976597	0.0758603	0.495369	0.719708	0.990679	1
FAM76B	3	3	0.0178594	0.0501266	0.0965235	0.196115	0.381772	0.588608	0.709549	0.916584	1.00379	1
TSSC4	1	1	0.413525	0.65644	0.668198	0.793746	0.295652	0.388064	0.685162	0.81964	1.04128	1
HECTD1	3	3	0	0.00305403	0.0326436	0.0515966	0.0708091	0.164713	0.428818	0.779876	0.993436	1
HEATR6	1	1	0	0.0131136	0.0690445	0.0488882	0.100363	0.330925	0.796293	0.892683	1.01529	1
MIEN1	1	1	0.22452	0.379962	0.225649	0.388624	0.521109	0.886001	1.0778	0.933165	1.09659	1
CACYBP	14	8	0.0129719	0.0141931	0.0137577	0.0713282	0.382697	0.701869	0.902412	0.99589	1.00642	1
KIFC1	14	10	0.232731	0.0190545	0.0571767	0.0657364	0.077656	0.132526	0.289739	0.704908	0.915337	1
TMX2	1	1	0	0	0	0.274906	0.879299	1.07575	1.01844	0.870338	1.52857	1
PPP4R2	4	4	0.0309147	0.0415641	0.0578641	0.123993	0.309816	0.532124	1.01804	1.0378	1.10342	1
WASH1|WASH4P|WASH3P|WASH2P|WASH6P	1	1	0.0142183	0.0323834	0.0432538	0.120121	0.209522	0.335005	0.758934	0.999552	0.901234	1
TNKS1BP1	14	11	0.914447	0.761463	0.400585	0.660197	0.766456	0.638476	0.952454	0.914032	1.00782	1
UBE2O	16	13	0.0212358	0.0354912	0.0710049	0.112613	0.161816	0.327536	0.76839	0.900106	0.978364	1
MARCKS	1	1	0.72586	0.69135	0.746879	0.93467	1.11501	0.714655	1.14043	1.01091	0.695087	1
PPP1R12C	2	2	0.040481	0.0800023	0.0647558	0.0851317	0.108285	0.150484	0.586	1.05035	0.928046	1
PRKD2	2	1	0.0332227	0.0712451	0.0738675	0.0778799	0.101203	0.167118	0.323753	0.767137	0.896235	1
UBL5	1	1	0.0476115	0.0549712	0.060146	0.100177	0.089435	0.261559	0.651155	0.908314	0.916671	1
ELMO2	2	2	0.0395611	0.0241842	0.0537291	0.0916346	0.102348	0.15456	0.967146	1.12203	1.13886	1
TTC4	4	4	0.019229	0.04637	0.0471699	0.0505581	0.0570932	0.142793	0.685031	0.97168	1.02137	1
FADD	1	1	0	0	0.131846	0	0.135426	0.184053	0.873655	0.778083	1.04735	1
EIF4ENIF1	1	1	0	0	0	0	0	0.241905	0	0.401192	0.339243	1
ZNF280A	2	2	0.0110708	0.0553151	0.0809792	0.132626	0.199902	0.195042	0.271417	0.684128	1.14826	1
AIMP2	2	2	0.00876372	0.0361572	0.0623781	0.0480448	0.0996405	0.11029	0.366761	0.822393	1.08861	1
MRTO4	7	4	0.0104795	0.0119051	0.039632	0.0775405	0.0881429	0.103702	0.358609	0.86238	1.1245	1
HSP90AA4P	1	1	0	0	0	0	0	0.528787	1.13972	0.966907	1.05181	1
CCNC	1	1	0.0709642	0.143468	0.12002	0.260232	0.700467	0.977675	1.0057	0.987977	1.03492	1
CAT	39	14	0.309656	0.68439	0.663472	0.876108	0.88523	0.85013	0.99843	1.03092	1.06688	1
RAF1	6	6	0.0277063	0.0169452	0.0252406	0.055723	0.0596205	0.110156	0.16314	0.511595	1.0501	1
HN1L	4	4	1.17696	0.680779	0.635861	0.661122	0.762702	0.995044	0.966363	0.907822	0.791666	1
MAP2K1	4	3	0.00236143	0.0227834	0.0483792	0.181361	0.504696	0.67478	0.952514	0.977622	0.929021	1
DSTN	10	6	0.0561767	0.0473612	0.0528642	0.1493	0.530298	0.766063	0.948961	1.04491	1.07948	1
PSMG4	5	1	0.481928	0.699234	0.707851	0.929369	1.01217	0.834866	1.00767	1.00369	0.998657	1
IQGAP1	60	33	0.00982122	0.014043	0.0201259	0.0314891	0.0582779	0.407036	0.938557	0.987322	1.00783	1
PHKG2	4	4	0.0259619	0.0387683	0.0661518	0.0584018	0.120034	0.284543	0.76288	0.926475	0.975856	1
STAR	1	1	0.0285198	0.0387747	0.025235	0.0543425	0.0987594	0.0948783	0.140414	0.287968	0.876017	1
PWP2	3	3	0.0923304	0.0568346	0.0966852	0.172922	0.241958	0.653641	1.22034	0.894405	0.954385	1
BTK	15	10	0.0273624	0.0245518	0.0295488	0.0306197	0.0428383	0.0653361	0.136181	0.615114	1.00185	1
RAB31	1	1	0	0.0989581	0.159564	0.529426	0.726591	0.325889	1.14873	1.25399	1.19278	1
TSTA3	15	4	0.0442702	0.0986564	0.663817	0.944796	0.930384	0.942244	1.03247	1.02694	1.04067	1
FUOM	3	2	0.304085	0.414923	0.430245	0.557942	0.67533	0.740893	0.838112	0.8919	0.969044	1
KIF21A	9	8	0.00847761	0.011709	0.0267081	0.0625815	0.0759833	0.102237	0.579152	0.88518	0.930527	1
SARS2	17	8	0.0186404	0.02604	0.0476292	0.116433	0.316249	0.463901	0.806957	0.96313	1.19414	1
GMEB2	3	3	0.0182595	0.0248648	0.0444376	0.0493789	0.087158	0.243647	0.525434	0.785525	0.936158	1
TBC1D9B	5	5	0.0219779	0.030981	0.0687177	0.0864467	0.136865	0.264878	0.674571	0.82614	0.911728	1
DAXX	6	4	0.00769442	0.0190025	0.0197345	0.0273589	0.0307628	0.038363	0.0889963	0.565968	0.914965	1
PCK1	1	1	0.0347165	0.114808	0.172871	0.145608	0.219869	0.308722	0.486812	0.73679	0.891452	1
COPS6	15	6	0.002184	0.0228364	0.0273235	0.275935	0.632851	0.687101	0.956501	0.932383	1.04411	1
RAD51C	2	1	0.0285299	0.0445995	0.116766	0.19269	0.42422	0.623096	0.888008	0.856527	0.926212	1
CCDC50	9	5	0.407181	0.325029	0.483563	0.552536	0.800344	0.674709	0.974043	1.05568	1.07906	1
GATC|NA	1	1	0.0725215	0.0830926	0.21845	0.0765449	0.249616	0.36268	0.477545	0.882988	1.27904	1
HTATSF1	5	4	0.00808671	0.0171267	0.0220334	0.0342802	0.0448351	0.0955334	0.404652	0.90286	1.19089	1
GMNN	4	3	0.403616	0.531289	0.417521	0.617832	0.817766	0.794866	1.00913	0.991604	1.02228	1
MFN1	1	1	0.0519062	0.0231842	0	0.247352	0.115258	0.569273	0.904962	0.8709	1.05287	1
ELP3	12	8	0.0194032	0.0474189	0.0704728	0.442515	0.619445	0.667053	0.975677	0.955966	0.990051	1
MKL1	1	1	0.0278295	0.0964444	0.0839829	0.131038	0.181374	0.326588	0.422366	0.500921	1.5487	1
TTC19	2	2	0.0998671	0.158089	0.137533	0.212029	0.224573	0.457502	0.619527	0.761092	0.942316	1
RELA	8	5	0.0175437	0.0375924	0.0373333	0.0667312	0.15084	0.414042	0.818775	0.985257	1.04902	1
NA|HNRNPUL2	7	5	0.0168133	0.0200096	0.0296685	0.0641741	0.14459	0.36203	0.669847	0.778641	0.953649	1
CCDC88A	16	13	0.00970253	0.0126191	0.0179546	0.0401007	0.0600376	0.0758373	0.414397	0.818455	0.986556	1
ANP32B	17	5	0.00749193	0.018735	0.0436952	0.122804	0.561909	0.755151	0.992327	1.04573	1.09168	1
HSP90AA1	84	24	0.00915408	0.0172076	0.0263875	0.040493	0.103094	0.541378	0.907859	0.991452	1.03451	1
NA	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OPLAH	32	12	0.0389154	0.0480092	0.0683681	0.100117	0.364218	0.696346	0.954849	0.960321	1.0032	1
MAPRE3	9	5	0.0150014	0.0255759	0.0560922	0.0948377	0.137767	0.568929	0.949688	0.984349	0.950647	1
OTUD5	1	1	0.326836	0.5875	0.398328	0.765122	0.723164	0.945842	1.32537	1.24162	1.36427	1
RMND5B	1	1	0.0751163	0.111797	0.15484	0.256383	0.252304	0.340172	0.53286	0.752201	0.955003	1
VPS37A	2	2	0	0	0	0.000556373	0.00219116	0.00717417	0.548186	0.99093	1.03419	1
FBXO22	6	5	0.00843011	0.0166203	0.0248002	0.0653396	0.411338	0.720217	0.856623	0.903482	0.94415	1
KIF1B	9	8	0.00893493	0.0371991	0.0515901	0.0659871	0.121348	0.300206	0.671783	0.865613	0.995849	1
PIP5K1C	2	1	0	0.0119241	0.0310925	0.034811	0.0489481	0.157685	0.559607	0.86781	0.895558	1
PKM	1	1	0	0.262065	0.654854	0.770687	0.996833	1.01424	1.07577	1.16971	1.06506	1
AIP	7	3	0.000959677	0.00150518	0.00402731	0.0104669	0.030614	0.213197	0.815586	0.988547	1.0917	1
GTPBP1	3	3	0.00289023	0.00298846	0.0237354	0.0358463	0.212729	0.618455	1.10772	1.00265	1.08943	1
SCAF4	2	2	0.0553816	0.099944	0.0574392	0.0979185	0.150055	0.15062	0.391146	0.778753	0.917396	1
EML4	11	7	0.00871184	0.0148921	0.0244999	0.023793	0.0558927	0.0714672	0.335857	0.735165	0.907662	1
PLXNB2	2	2	0.829098	0.702915	0.863385	0.595308	0.517987	0.442512	0.947213	1.14771	1.24637	1
RIMBP2	1	1	0.0159348	0.00996432	0.0243299	0.0707693	0.492492	0.817702	0.370049	0.765288	0.51493	1
POLDIP2	2	2	0.0368613	0.0757743	0.110679	0.238798	0.384792	0.575761	0.531417	0.927095	0.972096	1
GLOD4	18	5	0.0160614	0.0212323	0.0310054	0.0421775	0.0730663	0.438635	0.989047	1.05734	1.09583	1
SF3A3	7	5	0.0264298	0.0465143	0.035155	0.0554885	0.0819918	0.12156	0.278828	0.895785	1.04162	1
MAP3K3	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
COASY	5	4	0.0103316	0.019046	0.0575194	0.0473307	0.0892576	0.157691	0.580016	1.00748	0.962373	1
MTHFD1L	16	9	0.0318651	0.0633054	0.0449989	0.205221	0.645593	0.819283	0.823403	0.961072	1.06019	1
CRKL	30	12	0.0114496	0.0262939	0.0765083	0.273354	0.540727	0.705012	0.879223	0.959024	1.04361	1
PRKAG1	8	4	0.0138456	0.0279541	0.0594408	0.109126	0.218339	0.476105	0.801808	0.912761	1.06587	1
GPCPD1	6	5	0.00398128	0.0113618	0.0213883	0.0332304	0.0740512	0.125467	0.437524	0.911392	1.15861	1
WDR70	13	9	0.0134163	0.0227897	0.0677276	0.311149	0.577549	0.706555	0.868983	0.956491	0.999145	1
POLDIP3	1	1	0	0.0746511	0.0281065	0.168829	0.215547	0.455015	0.385795	0.696348	0.888887	1
LRCH1	1	1	0.0944903	0.100054	0.147552	0.232828	0.242056	0.347862	0.359598	0.814129	0.952972	1
TRAPPC8	11	9	0.050156	0.0668032	0.061574	0.0798753	0.150421	0.21843	0.758055	0.891057	0.997036	1
DIS3	18	11	0.00967698	0.0227316	0.0243386	0.0418879	0.0644661	0.11526	0.296914	0.74789	1.03675	1
SLC38A2	1	1	0.0630946	0.0675624	0.0535345	0.350155	0.408903	0.614395	0.874872	1.27892	1.86617	1
PLTP	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
LUC7L	8	5	0.0156224	0.0303426	0.0301101	0.0586565	0.143979	0.353958	0.894674	0.850766	1.10094	1
NDUFV1	6	4	0.266145	0.24611	0.352887	0.86683	4.82062	4.66757	1.37968	1.09007	1.06329	1
GSTM4	2	2	0.0150873	0.0248891	0.0815904	0.164452	0.474684	0.719886	0.86583	0.966882	1.024	1
TRUB1	5	4	0.0131518	0.0308216	0.0392865	0.0748525	0.187829	0.502826	0.779868	0.901213	1.02447	1
EXOSC2	16	6	0.0198221	0.480918	0.987765	1.53769	1.55315	1.50725	1.53042	1.24049	1.22981	1
BLMH	15	8	0.165763	0.570889	0.490838	0.723817	0.798343	0.7766	0.975677	0.946289	1.01087	1
SESN1	2	2	0.0396256	0.0903564	0.0519884	0.0991342	0.0764538	0.204457	0.81941	0.934039	1.03061	1
PSMC4	16	5	0.0114169	0.0204152	0.0446095	0.189777	0.369825	0.486401	0.891801	0.962289	1.00313	1
NA|VPS33A	9	5	0.0122091	0.0362559	0.0434486	0.064712	0.0866696	0.143066	0.444259	0.796697	0.918071	1
CHM	1	1	0	0.0634969	0.0545202	0	0.458275	0.770538	0.66357	0.851977	0.936461	1
PARG	9	8	0.0144124	0.0269857	0.0505967	0.0708134	0.100379	0.121685	0.645397	0.831292	0.910294	1
METTL16	3	3	0.0317591	0.0234468	0.0735421	0.073554	0.246115	0.648944	0.836689	0.997197	1.16234	1
OGT	7	4	0.010268	0.0134353	0.0398859	0.0618601	0.123965	0.412162	0.664764	0.825692	1.07568	1
TRAPPC6A	1	1	0.0346745	0.0362107	0.0597438	0.0874246	0.212505	0.458167	0.750995	0.910425	0.910926	1
PPP1R37	1	1	0	0	0	0	0.163685	0.559078	0.83797	0.937113	0.749426	1
CSK	14	5	0.0132192	0.0233065	0.0367205	0.035991	0.0732123	0.215483	0.725818	0.957365	1.08297	1
RFX1	4	2	0.206151	0.417464	0.331366	0.47229	0.61003	0.941	0.815231	0.78639	0.746472	1
LAMTOR3	3	1	1.22935	2.10184	1.22897	1.05443	0.88183	0.846102	0.737589	0.858011	0.908106	1
DCAF10	1	1	0	0.0276856	0.27802	0.681947	0.750317	0.753626	0.989261	0.882135	0.885513	1
PRDX4	1	1	0	0	0	0.0866482	0.302426	0.26066	0.599651	0.543966	0.682622	1
ARFRP1	1	1	0.0497985	0.100872	0.0919179	0.111591	0.33407	0.533031	0.807383	0.76338	0.978036	1
TATDN3	4	3	0.276563	0.382261	0.374326	0.571049	0.660463	0.736479	0.906547	0.871756	0.927092	1
CPNE3	12	8	0.0141267	0.0238566	0.0300285	0.0510927	0.165068	0.626148	0.973845	0.987116	1.0361	1
COPS7A	6	4	0.006163	0.0264177	0.036983	0.294696	0.619211	0.608447	0.939361	0.930826	0.981342	1
ZMYM2	3	2	0.023109	0.020786	0.0905171	0.103541	0.216898	0.278137	0.490341	0.784694	0.951017	1
AK6	4	3	0.0182945	0.00853957	0.05197	0.0495614	0.064662	0.158398	0.285736	0.76155	1.01241	1
UQCC2	3	2	0.112027	0.258899	0.206994	0.43825	0.594215	0.682489	0.725633	0.87975	1.1019	1
MIS18A	8	5	0.0114453	0.0126427	0.024509	0.0570758	0.345395	0.671593	0.94321	1.03089	1.05824	1
HSPA9	92	28	0.0127289	0.0418002	0.417157	0.922033	0.617913	0.639729	0.756426	0.789351	1.05877	1
NMT1	5	2	0.0241207	0.0150222	0.0198998	0.0385747	0.18121	0.368196	0.763875	0.973655	1.00095	1
ZFP36L2	1	1	0	0	0	0.0128541	0	0.00767151	0.283419	0.5161	0.947045	1
KCTD15	1	1	0.106926	0.419007	0.47042	0.759508	0.755564	0.784938	0.910413	0.84702	1.13938	1
SEC23IP	4	2	0.00977185	0.0140933	0.0214982	0.0448516	0.100698	0.114661	0.645281	0.942449	0.957616	1
EHD2	6	5	0.0229359	0.0292971	0.036429	0.061133	0.109091	0.187863	0.486724	0.8437	0.918517	1
ARHGEF12	1	1	0	0	0.162364	0.223587	0.302341	0.224205	0.341155	0.567413	1.45562	1
PELO	6	6	0.00733838	0.0312236	0.0260672	0.0266641	0.0211704	0.016199	0.0674285	0.480037	0.916105	1
GINS3	3	1	0.0724081	0.0560455	0.0498742	0.104754	0.154896	0.525192	0.777826	0.913274	0.916504	1
CNOT2	4	3	0.0112905	0.0190938	0.0429551	0.0914912	0.127441	0.308101	0.783602	0.97112	1.01947	1
NUP62	2	2	0.076345	0.0537818	0.0748369	0.0833877	0.119749	0.229669	0.487277	0.76151	0.941891	1
THYN1	7	5	0.00764823	0.0110541	0.027842	0.0418875	0.109907	0.557804	1.04231	0.894099	0.958315	1
CCS	1	1	0.0132407	0.098539	0.0708292	0.356781	0.606073	0.690246	0.833666	0.730037	0.881881	1
BPGM	4	3	0.0342558	0.459378	0.651795	0.886062	0.962807	0.959247	1.03438	0.97012	0.992923	1
